9.29148085e-02 9.76254707e+00 0.00000000e+00 9.98349967e-01 0.00000000e+00 1.65003297e-03 1.33634330e+03 9.28869091e-02 9.99099624e-01 9.28871880e-02 9.99082979e-01 -3.69469846e-03 1.99905840e+00 -3.69776971e-03 1.99819929e+00 
9.29370934e-02 9.75996638e+00 0.00000000e+00 9.98348781e-01 0.00000000e+00 1.65121854e-03 1.33586347e+03 9.29091672e-02 9.99098977e-01 9.29094464e-02 9.99082319e-01 -3.69647013e-03 1.99905694e+00 -3.69954214e-03 1.99819799e+00 
9.29593836e-02 9.75738630e+00 0.00000000e+00 9.98347595e-01 0.00000000e+00 1.65240496e-03 1.33538381e+03 9.29314307e-02 9.99098330e-01 9.29317101e-02 9.99081660e-01 -3.69824264e-03 1.99905547e+00 -3.70131541e-03 1.99819670e+00 
9.29816792e-02 9.75480684e+00 0.00000000e+00 9.98346408e-01 0.00000000e+00 1.65359223e-03 1.33490432e+03 9.29536995e-02 9.99097681e-01 9.29539792e-02 9.99081000e-01 -3.70001601e-03 1.99905400e+00 -3.70308953e-03 1.99819540e+00 
9.30039801e-02 9.75222801e+00 0.00000000e+00 9.98345220e-01 0.00000000e+00 1.65478035e-03 1.33442501e+03 9.29759736e-02 9.99097033e-01 9.29762535e-02 9.99080339e-01 -3.70179022e-03 1.99905253e+00 -3.70486450e-03 1.99819411e+00 
9.30262864e-02 9.74964979e+00 0.00000000e+00 9.98344031e-01 0.00000000e+00 1.65596932e-03 1.33394587e+03 9.29982530e-02 9.99096384e-01 9.29985332e-02 9.99079678e-01 -3.70356528e-03 1.99905106e+00 -3.70664032e-03 1.99819281e+00 
9.30485981e-02 9.74707218e+00 0.00000000e+00 9.98342841e-01 0.00000000e+00 1.65715914e-03 1.33346691e+03 9.30205377e-02 9.99095734e-01 9.30208182e-02 9.99079017e-01 -3.70534120e-03 1.99904959e+00 -3.70841699e-03 1.99819151e+00 
9.30709151e-02 9.74449520e+00 0.00000000e+00 9.98341650e-01 0.00000000e+00 1.65834982e-03 1.33298811e+03 9.30428278e-02 9.99095084e-01 9.30431086e-02 9.99078355e-01 -3.70711796e-03 1.99904811e+00 -3.71019451e-03 1.99819021e+00 
9.30932374e-02 9.74191883e+00 0.00000000e+00 9.98340459e-01 0.00000000e+00 1.65954136e-03 1.33250949e+03 9.30651232e-02 9.99094434e-01 9.30654042e-02 9.99077692e-01 -3.70889557e-03 1.99904664e+00 -3.71197288e-03 1.99818891e+00 
9.31155651e-02 9.73934308e+00 0.00000000e+00 9.98339266e-01 0.00000000e+00 1.66073374e-03 1.33203104e+03 9.30874239e-02 9.99093783e-01 9.30877052e-02 9.99077029e-01 -3.71067404e-03 1.99904516e+00 -3.71375211e-03 1.99818761e+00 
